ticker,zacks_x_ind_desc,comp_name,comp_name_2,country_code,market_val,pe_ratio_12m,price_per_sales,price_book,div_yield,cons_recom_curr,held_by_insiders_pct,held_by_institutions_pct,link,sector
ACQR,Unclassified,independence-holdings,Independence Holdings,United States,550.84,0,0,0,0,0,45.81,80.28,<a href='https://www.macrotrends.net/stocks/charts/ACQR/independence-holdings/stock-price-history'>Independence Holdings (ACQR)</a>,Unclassified
ANZU,Unclassified,anzu-special-acquisition-corp-i,Anzu Special Acquisition Corp I,United States,534.92,0,0,0,0,0,0,69.4,<a href='https://www.macrotrends.net/stocks/charts/ANZU/anzu-special-acquisition-corp-i/stock-price-history'>Anzu Special Acquisition Corp I (ANZU)</a>,Unclassified
TRAQ,Unclassified,trine-ii-acquisition,Trine II Acquisition,United States,531.47,0,0,0,0,0,17.1,58.84,<a href='https://www.macrotrends.net/stocks/charts/TRAQ/trine-ii-acquisition/stock-price-history'>Trine II Acquisition (TRAQ)</a>,Unclassified
FINM,Unclassified,marlin-technology,Marlin Technology,United States,524.24,0,0,0,0,0,0.19,71.14,<a href='https://www.macrotrends.net/stocks/charts/FINM/marlin-technology/stock-price-history'>Marlin Technology (FINM)</a>,Unclassified
HHLA,Unclassified,hh-l-acquisition,HH&L Acquisition,"Hong Kong, SAR China",523.71,46,0,0,0,0,0.85,64.07,<a href='https://www.macrotrends.net/stocks/charts/HHLA/hh-l-acquisition/stock-price-history'>HH&L Acquisition (HHLA)</a>,Unclassified
TBCP,Unclassified,thunder-bridge-capital-partners-iii,Thunder Bridge Capital Partners III,United States,521.2,0,0,0,0,0,19.8,77.87,<a href='https://www.macrotrends.net/stocks/charts/TBCP/thunder-bridge-capital-partners-iii/stock-price-history'>Thunder Bridge Capital Partners III (TBCP)</a>,Unclassified
AGAC,Unclassified,african-gold-acquisition,African Gold Acquisition,United States,520.6,0,0,0,0,0,0,66.09,<a href='https://www.macrotrends.net/stocks/charts/AGAC/african-gold-acquisition/stock-price-history'>African Gold Acquisition (AGAC)</a>,Unclassified
PDOT,Unclassified,peridot-acquisition-ii,Peridot Acquisition II,United States,516.7,0,0,0,0,0,20,70.81,<a href='https://www.macrotrends.net/stocks/charts/PDOT/peridot-acquisition-ii/stock-price-history'>Peridot Acquisition II (PDOT)</a>,Unclassified
ALCC,Unclassified,altc-acquisition,AltC Acquisition,United States,513.98,0,0,0,0,0,0,94.47,<a href='https://www.macrotrends.net/stocks/charts/ALCC/altc-acquisition/stock-price-history'>AltC Acquisition (ALCC)</a>,Unclassified
EPHY,Unclassified,epiphany-technology-acquisition,Epiphany Technology Acquisition,United States,511.13,0,0,0,0,0,20.6,69.66,<a href='https://www.macrotrends.net/stocks/charts/EPHY/epiphany-technology-acquisition/stock-price-history'>Epiphany Technology Acquisition (EPHY)</a>,Unclassified
TLGA,Unclassified,tlg-acquisition-one,TLG Acquisition One,United States,508,0,0,0,0,0,20,68.6,<a href='https://www.macrotrends.net/stocks/charts/TLGA/tlg-acquisition-one/stock-price-history'>TLG Acquisition One (TLGA)</a>,Unclassified
SNRH,Unclassified,senior-connect-acquisition-i,Senior Connect Acquisition I,United States,507.15,0,0,0,0,0,20,73.72,<a href='https://www.macrotrends.net/stocks/charts/SNRH/senior-connect-acquisition-i/stock-price-history'>Senior Connect Acquisition I (SNRH)</a>,Unclassified
FCAX,Unclassified,fortress-capital-acquisition,Fortress Capital Acquisition,United States,506,0,0,0,0,0,0.12,75.35,<a href='https://www.macrotrends.net/stocks/charts/FCAX/fortress-capital-acquisition/stock-price-history'>Fortress Capital Acquisition (FCAX)</a>,Unclassified
AAQC,Unclassified,accelerate-acquisition,Accelerate Acquisition,United States,505.75,0,0,0,0,0,0,69.89,<a href='https://www.macrotrends.net/stocks/charts/AAQC/accelerate-acquisition/stock-price-history'>Accelerate Acquisition (AAQC)</a>,Unclassified
NSTC,Unclassified,northern-star-investment-iii,Northern Star Investment III,United States,503.63,0,0,0,0,0,20,71.72,<a href='https://www.macrotrends.net/stocks/charts/NSTC/northern-star-investment-iii/stock-price-history'>Northern Star Investment III (NSTC)</a>,Unclassified
NSTD,Unclassified,northern-star-investment-iv,Northern Star Investment IV,United States,502.5,0,0,0,0,0,20,74.2,<a href='https://www.macrotrends.net/stocks/charts/NSTD/northern-star-investment-iv/stock-price-history'>Northern Star Investment IV (NSTD)</a>,Unclassified
COOL,Unclassified,corner-growth-acquisition,Corner Growth Acquisition,United States,499,0,0,0,0,0,0,73.24,<a href='https://www.macrotrends.net/stocks/charts/COOL/corner-growth-acquisition/stock-price-history'>Corner Growth Acquisition (COOL)</a>,Unclassified
LGST,Unclassified,semper-paratus-acquisition,Semper Paratus Acquisition,United States,495.15,0,0,0,0,0,0,67.97,<a href='https://www.macrotrends.net/stocks/charts/LGST/semper-paratus-acquisition/stock-price-history'>Semper Paratus Acquisition (LGST)</a>,Unclassified
TETC,Unclassified,tech-and-energy-transition,Tech And Energy Transition,United States,483.13,0,0,0,0,0,11,72.77,<a href='https://www.macrotrends.net/stocks/charts/TETC/tech-and-energy-transition/stock-price-history'>Tech And Energy Transition (TETC)</a>,Unclassified
NAAC,Unclassified,north-atlantic-acquisition,North Atlantic Acquisition,United States,480.9,0,0,0,0,0,20,70.81,<a href='https://www.macrotrends.net/stocks/charts/NAAC/north-atlantic-acquisition/stock-price-history'>North Atlantic Acquisition (NAAC)</a>,Unclassified
